source_id	source_spec	bundle_uuid	bundle_version	file_document_id	file_type	file_name	file_format	read_index	file_size	file_uuid	file_version	file_crc32c	file_sha256	file_content_type	file_drs_uri	file_url	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	library_preparation_protocol.nucleic_acid_source	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	project.estimated_cell_count	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.development_stage	donor_organism.diseases	donor_organism.organism_age	cell_line.provenance.document_id	cell_.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id	sequencing_input.provenance.document_id	sequencing_input.biomaterial_core.biomaterial_id	sequencing_input_type
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	27f1b322-60d9-483e-a9d8-e5db2dcb112f	2025-02-24T11:08:55.943000Z	659a4764-fa2e-4908-bf86-642fd513d0d8	sequence_file	6854_34_S10_L005_R1_001.fastq.gz	fastq.gz	read1	3894532565	4e8f96b5-901d-4ce4-b0b7-8185ddcaa229	2025-02-20T12:33:06.958000Z	9a441470	5dad259574d2b33d70c8bbd38744cbc58080aca7bc4552905b139a6feb92937e	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_ac166db6-6d07-4804-b0bb-c02aacded33c	https://service.azul.data.humancellatlas.org/repository/files/4e8f96b5-901d-4ce4-b0b7-8185ddcaa229?catalog=dcp47&version=2025-02-20T12%3A33%3A06.958000Z	e953c87e-1bef-4a20-a3fc-98ed584bc899	Liver-34	10000		27f1b322-60d9-483e-a9d8-e5db2dcb112f	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	26d1f393-53c5-41ab-8863-d2bc9beabe14	fibrotic liver disease	Liver			male	donor_6	c2a8ef55-7e53-456a-a3b2-430db73ed9c2	Homo sapiens	human adult stage	fibrotic liver disease	61-70 year							specimens	26d1f393-53c5-41ab-8863-d2bc9beabe14	AM072	e953c87e-1bef-4a20-a3fc-98ed584bc899	Liver-34	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	a3076706-fdb8-4f8c-84de-50ef4d376eb0	2025-02-24T11:08:55.943000Z	681b6aba-62f3-4c42-96dd-2fd3de94aeb7	analysis_file	segmentation_AM062_20220301.csv	csv		455329583	73ceb90f-f24d-4d2a-bb77-8dd0cab50af3	2025-02-20T12:33:08.317000Z	e0c21183	5e33cac17e8a90ea15681b00ac8edf970568e271c2eba6031dd7a4708ef3a103	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_f3c3f46d-2cbd-4e9b-8de5-e97320bbb41c	https://service.azul.data.humancellatlas.org/repository/files/73ceb90f-f24d-4d2a-bb77-8dd0cab50af3?catalog=dcp47&version=2025-02-20T12%3A33%3A08.317000Z										64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	7e4b6819-217a-4f12-82cc-87197263561f	fibrotic liver disease	Liver			female	donor_5	1048b149-5c5e-445b-bd78-e718d183cfd5	Homo sapiens	human adult stage	fibrotic liver disease	41-50 year							specimens	7e4b6819-217a-4f12-82cc-87197263561f	AM062			
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	4e368f86-9e1c-4ee4-bef9-d500f1f94a7c	2025-02-24T11:08:55.943000Z	6daa4368-8072-4428-b164-a696aa88a9ad	sequence_file	6854-18_S1_L001_I1_001.fastq.gz	fastq.gz	index1	869725005	e72413f5-c04a-4d16-84ef-0b12bef2f3d4	2025-02-20T12:33:06.796000Z	55d52e95	942573b412b6799aeeacfa75f594806ceb42c420abe3507a6c6ba01384e4cedf	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_d4ac4609-8e54-44a0-9764-f88c9526cb69	https://service.azul.data.humancellatlas.org/repository/files/e72413f5-c04a-4d16-84ef-0b12bef2f3d4?catalog=dcp47&version=2025-02-20T12%3A33%3A06.796000Z	7d4e1e07-82bc-43da-adec-aa8d755f12c9	Liver-18	10000		4e368f86-9e1c-4ee4-bef9-d500f1f94a7c	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	7b241d73-0122-4822-9fac-38c55dbef786	normal	Liver			female	donor_2	e9b23703-a1f6-485b-90c3-35339187ad48	Homo sapiens	human adult stage	normal	81-90 year							specimens	7b241d73-0122-4822-9fac-38c55dbef786	AM061	7d4e1e07-82bc-43da-adec-aa8d755f12c9	Liver-18	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	af3f6441-35ba-4f27-9487-04a99b3e5608	2025-02-24T11:08:55.943000Z	6fa2aafb-722a-41f6-9a93-f4ff6b5dd235	analysis_file	GSM6416567_6854-13_barcodes.tsv.gz	tsv.gz		6279154	88be0a5b-7ca0-4dd1-b6b7-4b53088648d5	2025-02-20T12:33:06.996000Z	6b2a6924	ce9da3a6c359afefa881803ab82e3fb295f7b73458e9eeb0f107f9efaba2cfba	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_35a45ff7-dfdb-4920-8c96-9bcba7d5970d	https://service.azul.data.humancellatlas.org/repository/files/88be0a5b-7ca0-4dd1-b6b7-4b53088648d5?catalog=dcp47&version=2025-02-20T12%3A33%3A06.996000Z	29eb85cc-eedf-440e-b13c-b7d5a7d94de3	Liver-13	10000		af3f6441-35ba-4f27-9487-04a99b3e5608	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee	normal	Liver			female	donor_1	e7427895-cf3f-4c48-bd0f-2028bffe28c8	Homo sapiens	human adult stage	normal	51-60 year							specimens	52469344-f72d-49be-a251-19379c8e21ee	AM042	29eb85cc-eedf-440e-b13c-b7d5a7d94de3	Liver-13	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	f34c9d17-d8d9-4738-85c2-cd5ab08b51dd	2025-02-24T11:08:55.943000Z	74426d45-46c9-46f7-9a52-c72af7c2affa	sequence_file	6854-14_S2_L002_I2_001.fastq.gz	fastq.gz	index2	1167820154	3fadbc6f-dcd1-4a70-ab2d-6392f8147333	2025-02-20T12:33:06.730000Z	c65762aa	da72302aa78517abc48a32ba27263659e1cc11855e1f478fdc93efab74841dd7	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_0e28e3ee-dd76-4b53-ada6-729463906b7b	https://service.azul.data.humancellatlas.org/repository/files/3fadbc6f-dcd1-4a70-ab2d-6392f8147333?catalog=dcp47&version=2025-02-20T12%3A33%3A06.730000Z	7b3ac037-4f65-4699-ad8d-73f03987ed23	Liver-14	10000		f34c9d17-d8d9-4738-85c2-cd5ab08b51dd	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			male	donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1	Homo sapiens	human adult stage	normal	61-70 year							specimens	e93eb03d-3a41-4465-b58a-77e17617f880	AM048	7b3ac037-4f65-4699-ad8d-73f03987ed23	Liver-14	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	af3f6441-35ba-4f27-9487-04a99b3e5608	2025-02-24T11:08:55.943000Z	7a607516-01fe-4461-a105-079bf9e7c258	analysis_file	GSM6416567_6854-13_features.tsv.gz	tsv.gz		294478	7b2d3826-b979-404f-abaa-1f2ca4629399	2025-02-20T12:33:07.017000Z	73e6f3a1	a698fb66875f9f5c2c19a83bd95193d2cef39168436495505041941b55c24a3f	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_9c3e332d-1c6e-4d44-b35f-62b98ac672c8	https://service.azul.data.humancellatlas.org/repository/files/7b2d3826-b979-404f-abaa-1f2ca4629399?catalog=dcp47&version=2025-02-20T12%3A33%3A07.017000Z	29eb85cc-eedf-440e-b13c-b7d5a7d94de3	Liver-13	10000		af3f6441-35ba-4f27-9487-04a99b3e5608	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee	normal	Liver			female	donor_1	e7427895-cf3f-4c48-bd0f-2028bffe28c8	Homo sapiens	human adult stage	normal	51-60 year							specimens	52469344-f72d-49be-a251-19379c8e21ee	AM042	29eb85cc-eedf-440e-b13c-b7d5a7d94de3	Liver-13	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	3a003aee-01be-4afa-8dcf-91f57d4f7d48	2025-02-24T11:08:55.943000Z	7f873c1f-f25c-49cb-acec-0a7b102a6ba0	analysis_file	cell_properties_healthy_diseased_merfish.csv	csv		66985767	a692c60d-4041-47a2-ab4e-10b705355c05	2025-02-20T12:33:07.995000Z	73df8108	680dd753333aa10b9bf58fd10cb2eb6a70cb345720bd20e223139c7a0f0567f0	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_91532e2e-f25f-4abb-9b60-991643b95624	https://service.azul.data.humancellatlas.org/repository/files/a692c60d-4041-47a2-ab4e-10b705355c05?catalog=dcp47&version=2025-02-20T12%3A33%3A07.995000Z										64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	26d1f393-53c5-41ab-8863-d2bc9beabe14 || 52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || 7e4b6819-217a-4f12-82cc-87197263561f || e93eb03d-3a41-4465-b58a-77e17617f880 || fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	cirrhosis of liver || fibrotic liver disease || normal	Liver			female || male	donor_1 || donor_2 || donor_3 || donor_4 || donor_5 || donor_6	1048b149-5c5e-445b-bd78-e718d183cfd5 || 7060464f-44b5-4f47-8703-48ba5c8e59f1 || c2a8ef55-7e53-456a-a3b2-430db73ed9c2 || e7427895-cf3f-4c48-bd0f-2028bffe28c8 || e9b23703-a1f6-485b-90c3-35339187ad48 || f2cc558c-20f6-41b2-9b07-294ae442abe4	Homo sapiens	human adult stage	cirrhosis of liver || fibrotic liver disease || normal	41-50 year || 51-60 year || 61-70 year || 81-90 year							specimens	26d1f393-53c5-41ab-8863-d2bc9beabe14 || 52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || 7e4b6819-217a-4f12-82cc-87197263561f || e93eb03d-3a41-4465-b58a-77e17617f880 || fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	AM031 || AM042 || AM048 || AM061 || AM062 || AM072			
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	3a003aee-01be-4afa-8dcf-91f57d4f7d48	2025-02-24T11:08:55.943000Z	7fc38f68-6772-44a8-86da-ca6e4b44f43d	analysis_file	X_healthy_diseased_merfish.csv	csv		2455538208	88891bfd-d638-4f42-bb92-de65fe0bf027	2025-02-20T12:33:07.470000Z	22fe4bbd	9b5182be178e7ecbe3a1682bf032e25ad2156cc6a2c049613b609d00b2db88cd	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_8ec2bf13-4dbf-43ac-bfef-ca67182db427	https://service.azul.data.humancellatlas.org/repository/files/88891bfd-d638-4f42-bb92-de65fe0bf027?catalog=dcp47&version=2025-02-20T12%3A33%3A07.470000Z										64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	26d1f393-53c5-41ab-8863-d2bc9beabe14 || 52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || 7e4b6819-217a-4f12-82cc-87197263561f || e93eb03d-3a41-4465-b58a-77e17617f880 || fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	cirrhosis of liver || fibrotic liver disease || normal	Liver			female || male	donor_1 || donor_2 || donor_3 || donor_4 || donor_5 || donor_6	1048b149-5c5e-445b-bd78-e718d183cfd5 || 7060464f-44b5-4f47-8703-48ba5c8e59f1 || c2a8ef55-7e53-456a-a3b2-430db73ed9c2 || e7427895-cf3f-4c48-bd0f-2028bffe28c8 || e9b23703-a1f6-485b-90c3-35339187ad48 || f2cc558c-20f6-41b2-9b07-294ae442abe4	Homo sapiens	human adult stage	cirrhosis of liver || fibrotic liver disease || normal	41-50 year || 51-60 year || 61-70 year || 81-90 year							specimens	26d1f393-53c5-41ab-8863-d2bc9beabe14 || 52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || 7e4b6819-217a-4f12-82cc-87197263561f || e93eb03d-3a41-4465-b58a-77e17617f880 || fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	AM031 || AM042 || AM048 || AM061 || AM062 || AM072			
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	dc44f64b-5d99-4745-968b-653d5b77b761	2025-02-24T11:08:55.943000Z	80fbf8e3-c12c-4258-8a24-73d380195db8	analysis_file	X_merfish_nucseq_healthy_hep.csv	csv		525839879	42475b45-c071-4916-86c2-42506f50589b	2025-02-20T12:33:07.579000Z	af74d26b	95f1ce9c4a5e9d3b72757128f11c33ba8ec9ca5a86b377ea94252891931a259c	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_2c521088-5351-4b33-8a37-13e99d5a255b	https://service.azul.data.humancellatlas.org/repository/files/42475b45-c071-4916-86c2-42506f50589b?catalog=dcp47&version=2025-02-20T12%3A33%3A07.579000Z	29eb85cc-eedf-440e-b13c-b7d5a7d94de3 || 7b3ac037-4f65-4699-ad8d-73f03987ed23 || 7d4e1e07-82bc-43da-adec-aa8d755f12c9	Liver-13 || Liver-14 || Liver-18	30000		dc44f64b-5d99-4745-968b-653d5b77b761	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			female || male	donor_1 || donor_2 || donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1 || e7427895-cf3f-4c48-bd0f-2028bffe28c8 || e9b23703-a1f6-485b-90c3-35339187ad48	Homo sapiens	human adult stage	normal	51-60 year || 61-70 year || 81-90 year							specimens	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	AM042 || AM048 || AM061	29eb85cc-eedf-440e-b13c-b7d5a7d94de3 || 2f4bd888-b2f5-4144-92bf-485213007d4e || 4621e862-0169-4b05-abec-4aba7188e001 || 7b3ac037-4f65-4699-ad8d-73f03987ed23 || 7d4e1e07-82bc-43da-adec-aa8d755f12c9 || f19bb33e-5035-4712-9cea-b3acea74456a	AM042_imaged || AM048_imaged || AM061_imaged || Liver-13 || Liver-14 || Liver-18	cell_suspension || imaged_specimen
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	76710033-33da-49b6-a29a-1b0299bbbcf1	2025-02-24T11:08:55.943000Z	8290ff95-505f-4519-80e1-1f25dfff0c04	sequence_file	6854-13_S1_L002_R1_001.fastq.gz	fastq.gz	read1	8348059835	0f6b12b7-e2c1-4074-8ab1-f31208ce85b0	2025-02-20T12:33:06.594000Z	1e98daf2	80dad9131fb9163b94bbc9e51538fa43785720de5a7ff3dff3a1b39a243bed4f	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_ec5f73d5-6c76-4fc4-a956-701b4069d06e	https://service.azul.data.humancellatlas.org/repository/files/0f6b12b7-e2c1-4074-8ab1-f31208ce85b0?catalog=dcp47&version=2025-02-20T12%3A33%3A06.594000Z	29eb85cc-eedf-440e-b13c-b7d5a7d94de3	Liver-13	10000		76710033-33da-49b6-a29a-1b0299bbbcf1	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee	normal	Liver			female	donor_1	e7427895-cf3f-4c48-bd0f-2028bffe28c8	Homo sapiens	human adult stage	normal	51-60 year							specimens	52469344-f72d-49be-a251-19379c8e21ee	AM042	29eb85cc-eedf-440e-b13c-b7d5a7d94de3	Liver-13	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	6890d3d2-6144-4cb2-a4df-8f349c3cfc98	2025-02-24T11:08:55.943000Z	82e9a8f0-6135-43f0-8147-4a9bcd42d6ae	sequence_file	6854-14_S2_L001_R1_001.fastq.gz	fastq.gz	read1	3490030991	28d15604-913d-4e41-80d5-e4019d1e0e6c	2025-02-20T12:33:06.665000Z	493bda6d	a9508898c8e94aadd089cfb204f1e4ef28c6e7344844d5f3a4e76b41544e48e6	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_5ad310a0-7829-402d-9f23-45231b6a5c93	https://service.azul.data.humancellatlas.org/repository/files/28d15604-913d-4e41-80d5-e4019d1e0e6c?catalog=dcp47&version=2025-02-20T12%3A33%3A06.665000Z	7b3ac037-4f65-4699-ad8d-73f03987ed23	Liver-14	10000		6890d3d2-6144-4cb2-a4df-8f349c3cfc98	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			male	donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1	Homo sapiens	human adult stage	normal	61-70 year							specimens	e93eb03d-3a41-4465-b58a-77e17617f880	AM048	7b3ac037-4f65-4699-ad8d-73f03987ed23	Liver-14	cell_suspension
